image_path,image_filename,page_number,cell_type,binary_label,description,full_text,source
/content/blood_cell_dataset/images/page_33_img_4_leukemia.jpg,page_33_img_4_leukemia.jpg,33,Abnormal Lymphocytes,leukemia,Malignant lymphocytes,"33
Abnormal lymphocytes, or atypical lymphocytes — suspected neoplastic
are often used to describe the lymphocytic changes due to suspected
malignant and monoclonal etiology. Abnormal lymphocytes are typically
seen in Malignancies such as leukemia and lymphoma. These cells tend to
exhibit a variable but highly homogeneous morphology in the blood of one
patient, making it difficult to distinguish them from reactive
lymphocytes.Any peripheral blood smear with suspected hairy cells,
lymphoma cells, or prolymphocytes for the first time can be reported as
abnormal lymphocytes, which is ultimately determined by flow cytometry
immunophenotyping.
Abnormal Lymphocytes
Sézary Cells
Sézary cells are mature peripheral lymphoma T cells cells. They are
anucleated, vary in size, and comprise coarse and dense chromatin. The cells
have polymorphic nuclei that are twisted, deformed or lobulated, or folded
like ""brain gyrus"", with scant cytoplasm in a blue or pale blue color.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_33_img_5_leukemia.jpg,page_33_img_5_leukemia.jpg,33,Abnormal Lymphocytes,leukemia,Malignant lymphocytes,"33
Abnormal lymphocytes, or atypical lymphocytes — suspected neoplastic
are often used to describe the lymphocytic changes due to suspected
malignant and monoclonal etiology. Abnormal lymphocytes are typically
seen in Malignancies such as leukemia and lymphoma. These cells tend to
exhibit a variable but highly homogeneous morphology in the blood of one
patient, making it difficult to distinguish them from reactive
lymphocytes.Any peripheral blood smear with suspected hairy cells,
lymphoma cells, or prolymphocytes for the first time can be reported as
abnormal lymphocytes, which is ultimately determined by flow cytometry
immunophenotyping.
Abnormal Lymphocytes
Sézary Cells
Sézary cells are mature peripheral lymphoma T cells cells. They are
anucleated, vary in size, and comprise coarse and dense chromatin. The cells
have polymorphic nuclei that are twisted, deformed or lobulated, or folded
like ""brain gyrus"", with scant cytoplasm in a blue or pale blue color.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_34_img_2_leukemia.jpg,page_34_img_2_leukemia.jpg,34,Lymphoma Cells,leukemia,Malignant lymphoma cells,"34
Lymphoma Cells
Lymphoma cells are malignant cells originating from T, B, or NK cells. The cell
morphology is quite diverse and often exhibits the following characteristics:
The cells vary significantly in size with regular or irregular shapes, and The
cells vary significantly in size with regular or irregular shapes, and the
nucleus is typically indented, twisted, folded, or has cut marks. the thickness
of the chromatin is variable, with or without nucleolus; the cytoplasm may
be abundant or scant, with a deep blue color, and sometimes with visible
granules and vacuoles.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_34_img_6_leukemia.jpg,page_34_img_6_leukemia.jpg,34,Lymphoma Cells,leukemia,Malignant lymphoma cells,"34
Lymphoma Cells
Lymphoma cells are malignant cells originating from T, B, or NK cells. The cell
morphology is quite diverse and often exhibits the following characteristics:
The cells vary significantly in size with regular or irregular shapes, and The
cells vary significantly in size with regular or irregular shapes, and the
nucleus is typically indented, twisted, folded, or has cut marks. the thickness
of the chromatin is variable, with or without nucleolus; the cytoplasm may
be abundant or scant, with a deep blue color, and sometimes with visible
granules and vacuoles.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_34_img_7_leukemia.jpg,page_34_img_7_leukemia.jpg,34,Lymphoma Cells,leukemia,Malignant lymphoma cells,"34
Lymphoma Cells
Lymphoma cells are malignant cells originating from T, B, or NK cells. The cell
morphology is quite diverse and often exhibits the following characteristics:
The cells vary significantly in size with regular or irregular shapes, and The
cells vary significantly in size with regular or irregular shapes, and the
nucleus is typically indented, twisted, folded, or has cut marks. the thickness
of the chromatin is variable, with or without nucleolus; the cytoplasm may
be abundant or scant, with a deep blue color, and sometimes with visible
granules and vacuoles.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_35_img_3_leukemia.jpg,page_35_img_3_leukemia.jpg,35,Prolymphocytes,leukemia,Malignant prolymphocytes,"35
Prolymphocytes
Lymphoblasts or prolymphocytes are present in the peripheral blood.
Prolymphocytes are large cells, 12–14 μm in diameter, with medium amount
of cytoplasm in a pale blue color and a decreased nuclear-cytoplasm ratio.
Their nucleus is generally round or oval with dense chromatin, either
granular or clumpy, coarser than that of lymphoblasts but finer than that of
mature lymphocytes. Typically, each prolymphocyte has a single large
vesicular nucleolus. Prolymphocytes are typically seen in acute or chronic
lymphocytic leukemia, viral infections, and lymphocytic leukemoid reactions.
Abnormal Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_35_img_4_leukemia.jpg,page_35_img_4_leukemia.jpg,35,Prolymphocytes,leukemia,Malignant prolymphocytes,"35
Prolymphocytes
Lymphoblasts or prolymphocytes are present in the peripheral blood.
Prolymphocytes are large cells, 12–14 μm in diameter, with medium amount
of cytoplasm in a pale blue color and a decreased nuclear-cytoplasm ratio.
Their nucleus is generally round or oval with dense chromatin, either
granular or clumpy, coarser than that of lymphoblasts but finer than that of
mature lymphocytes. Typically, each prolymphocyte has a single large
vesicular nucleolus. Prolymphocytes are typically seen in acute or chronic
lymphocytic leukemia, viral infections, and lymphocytic leukemoid reactions.
Abnormal Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_35_img_5_leukemia.jpg,page_35_img_5_leukemia.jpg,35,Prolymphocytes,leukemia,Malignant prolymphocytes,"35
Prolymphocytes
Lymphoblasts or prolymphocytes are present in the peripheral blood.
Prolymphocytes are large cells, 12–14 μm in diameter, with medium amount
of cytoplasm in a pale blue color and a decreased nuclear-cytoplasm ratio.
Their nucleus is generally round or oval with dense chromatin, either
granular or clumpy, coarser than that of lymphoblasts but finer than that of
mature lymphocytes. Typically, each prolymphocyte has a single large
vesicular nucleolus. Prolymphocytes are typically seen in acute or chronic
lymphocytic leukemia, viral infections, and lymphocytic leukemoid reactions.
Abnormal Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_35_img_6_leukemia.jpg,page_35_img_6_leukemia.jpg,35,Prolymphocytes,leukemia,Malignant prolymphocytes,"35
Prolymphocytes
Lymphoblasts or prolymphocytes are present in the peripheral blood.
Prolymphocytes are large cells, 12–14 μm in diameter, with medium amount
of cytoplasm in a pale blue color and a decreased nuclear-cytoplasm ratio.
Their nucleus is generally round or oval with dense chromatin, either
granular or clumpy, coarser than that of lymphoblasts but finer than that of
mature lymphocytes. Typically, each prolymphocyte has a single large
vesicular nucleolus. Prolymphocytes are typically seen in acute or chronic
lymphocytic leukemia, viral infections, and lymphocytic leukemoid reactions.
Abnormal Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_35_img_7_leukemia.jpg,page_35_img_7_leukemia.jpg,35,Prolymphocytes,leukemia,Malignant prolymphocytes,"35
Prolymphocytes
Lymphoblasts or prolymphocytes are present in the peripheral blood.
Prolymphocytes are large cells, 12–14 μm in diameter, with medium amount
of cytoplasm in a pale blue color and a decreased nuclear-cytoplasm ratio.
Their nucleus is generally round or oval with dense chromatin, either
granular or clumpy, coarser than that of lymphoblasts but finer than that of
mature lymphocytes. Typically, each prolymphocyte has a single large
vesicular nucleolus. Prolymphocytes are typically seen in acute or chronic
lymphocytic leukemia, viral infections, and lymphocytic leukemoid reactions.
Abnormal Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_35_img_8_leukemia.jpg,page_35_img_8_leukemia.jpg,35,Prolymphocytes,leukemia,Malignant prolymphocytes,"35
Prolymphocytes
Lymphoblasts or prolymphocytes are present in the peripheral blood.
Prolymphocytes are large cells, 12–14 μm in diameter, with medium amount
of cytoplasm in a pale blue color and a decreased nuclear-cytoplasm ratio.
Their nucleus is generally round or oval with dense chromatin, either
granular or clumpy, coarser than that of lymphoblasts but finer than that of
mature lymphocytes. Typically, each prolymphocyte has a single large
vesicular nucleolus. Prolymphocytes are typically seen in acute or chronic
lymphocytic leukemia, viral infections, and lymphocytic leukemoid reactions.
Abnormal Lymphocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_36_img_6_leukemia.jpg,page_36_img_6_leukemia.jpg,36,Hairy Cells,leukemia,Hairy cell leukemia cells,"36
Hairy Cells
Hairy cells are about two times larger than mature lymphocytes. The nucleus
is round, oval, or indented and mildly folded. It is large and in the center of
the cell or slightly deviated. Hairy cells have abundant cytoplasm with a blue
or pale blue cloudy appearance. A prominent feature of hairy cells is the
uneven margins with many irregular ciliated protrusions, also called ""hair-
like"" protrusions, which are apparent when intravital staining is performed.
Characteristic hairy cells are present in 90% of hairy cell leukemia. Hairy cells
first identified in a blood smear should be counted as abnormal
lymphocytes and the morphological features should be described in detail.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_37_img_3_leukemia.jpg,page_37_img_3_leukemia.jpg,37,Plasma Cells,leukemia,Abnormal plasma cells,"37
Mature plasma cells vary in size with diameters ranging from 8 to 15 μm.
They generally have a small and eccentric nucleus, which is round and
accounts for less than 1/3 of the volume. The chromatin is agglomerated
into large blocks in which parachromatin is visible. The cells are anucleolate
and their cytoplasm is deep blue and opaque, often with numerous
vacuoles (foamy cytoplasm). Typically, a distinct perinuclear halo area next to
the nucleus is visible.
Plasma Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_37_img_4_leukemia.jpg,page_37_img_4_leukemia.jpg,37,Plasma Cells,leukemia,Abnormal plasma cells,"37
Mature plasma cells vary in size with diameters ranging from 8 to 15 μm.
They generally have a small and eccentric nucleus, which is round and
accounts for less than 1/3 of the volume. The chromatin is agglomerated
into large blocks in which parachromatin is visible. The cells are anucleolate
and their cytoplasm is deep blue and opaque, often with numerous
vacuoles (foamy cytoplasm). Typically, a distinct perinuclear halo area next to
the nucleus is visible.
Plasma Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_37_img_5_leukemia.jpg,page_37_img_5_leukemia.jpg,37,Plasma Cells,leukemia,Abnormal plasma cells,"37
Mature plasma cells vary in size with diameters ranging from 8 to 15 μm.
They generally have a small and eccentric nucleus, which is round and
accounts for less than 1/3 of the volume. The chromatin is agglomerated
into large blocks in which parachromatin is visible. The cells are anucleolate
and their cytoplasm is deep blue and opaque, often with numerous
vacuoles (foamy cytoplasm). Typically, a distinct perinuclear halo area next to
the nucleus is visible.
Plasma Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_37_img_6_leukemia.jpg,page_37_img_6_leukemia.jpg,37,Plasma Cells,leukemia,Abnormal plasma cells,"37
Mature plasma cells vary in size with diameters ranging from 8 to 15 μm.
They generally have a small and eccentric nucleus, which is round and
accounts for less than 1/3 of the volume. The chromatin is agglomerated
into large blocks in which parachromatin is visible. The cells are anucleolate
and their cytoplasm is deep blue and opaque, often with numerous
vacuoles (foamy cytoplasm). Typically, a distinct perinuclear halo area next to
the nucleus is visible.
Plasma Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_37_img_7_leukemia.jpg,page_37_img_7_leukemia.jpg,37,Plasma Cells,leukemia,Abnormal plasma cells,"37
Mature plasma cells vary in size with diameters ranging from 8 to 15 μm.
They generally have a small and eccentric nucleus, which is round and
accounts for less than 1/3 of the volume. The chromatin is agglomerated
into large blocks in which parachromatin is visible. The cells are anucleolate
and their cytoplasm is deep blue and opaque, often with numerous
vacuoles (foamy cytoplasm). Typically, a distinct perinuclear halo area next to
the nucleus is visible.
Plasma Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_37_img_8_leukemia.jpg,page_37_img_8_leukemia.jpg,37,Plasma Cells,leukemia,Abnormal plasma cells,"37
Mature plasma cells vary in size with diameters ranging from 8 to 15 μm.
They generally have a small and eccentric nucleus, which is round and
accounts for less than 1/3 of the volume. The chromatin is agglomerated
into large blocks in which parachromatin is visible. The cells are anucleolate
and their cytoplasm is deep blue and opaque, often with numerous
vacuoles (foamy cytoplasm). Typically, a distinct perinuclear halo area next to
the nucleus is visible.
Plasma Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_2_leukemia.jpg,page_38_img_2_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_3_leukemia.jpg,page_38_img_3_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_4_leukemia.jpg,page_38_img_4_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_5_leukemia.jpg,page_38_img_5_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_6_leukemia.jpg,page_38_img_6_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_7_leukemia.jpg,page_38_img_7_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_8_leukemia.jpg,page_38_img_8_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_9_leukemia.jpg,page_38_img_9_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_38_img_10_leukemia.jpg,page_38_img_10_leukemia.jpg,38,Myeloma Cells,leukemia,Multiple myeloma cells,"38
Plasma cells are generally not found in peripheral blood smears of healthy
individuals. A small number of abnormal plasma cells (myeloma cells) are
visible in the peripheral blood of patients with multiple myeloma. Typical
myeloma cells are larger than mature plasma cells, irregular in shape, and
may have pseudopods. The cells have a large nucleus, loose and delicate
chromatin, one to two large and obvious nucleoli, and abundant blue
cytoplasm. Abnormal plasma cells may also be found in the peripheral
blood of patients with plasma cell leukemia.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_41_img_3_leukemia.jpg,page_41_img_3_leukemia.jpg,41,Megakaryocytes,leukemia,Abnormal megakaryocytes in blood,"41
Generally, megakaryocytes are not found in the peripheral blood of healthy
individuals. Some pathological megakaryocytes characterized by abnormal
nuclei, such as small megakaryocytes, lymphoid megakaryocytes, and
binucleated megakaryocytes, can be observed in patients with acute
megakaryocytic leukemia, MDS, MPN, MDS/MPN, AML and malignancies.
Megakaryocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_41_img_4_leukemia.jpg,page_41_img_4_leukemia.jpg,41,Megakaryocytes,leukemia,Abnormal megakaryocytes in blood,"41
Generally, megakaryocytes are not found in the peripheral blood of healthy
individuals. Some pathological megakaryocytes characterized by abnormal
nuclei, such as small megakaryocytes, lymphoid megakaryocytes, and
binucleated megakaryocytes, can be observed in patients with acute
megakaryocytic leukemia, MDS, MPN, MDS/MPN, AML and malignancies.
Megakaryocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_41_img_5_leukemia.jpg,page_41_img_5_leukemia.jpg,41,Megakaryocytes,leukemia,Abnormal megakaryocytes in blood,"41
Generally, megakaryocytes are not found in the peripheral blood of healthy
individuals. Some pathological megakaryocytes characterized by abnormal
nuclei, such as small megakaryocytes, lymphoid megakaryocytes, and
binucleated megakaryocytes, can be observed in patients with acute
megakaryocytic leukemia, MDS, MPN, MDS/MPN, AML and malignancies.
Megakaryocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_41_img_6_leukemia.jpg,page_41_img_6_leukemia.jpg,41,Megakaryocytes,leukemia,Abnormal megakaryocytes in blood,"41
Generally, megakaryocytes are not found in the peripheral blood of healthy
individuals. Some pathological megakaryocytes characterized by abnormal
nuclei, such as small megakaryocytes, lymphoid megakaryocytes, and
binucleated megakaryocytes, can be observed in patients with acute
megakaryocytic leukemia, MDS, MPN, MDS/MPN, AML and malignancies.
Megakaryocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_41_img_7_leukemia.jpg,page_41_img_7_leukemia.jpg,41,Megakaryocytes,leukemia,Abnormal megakaryocytes in blood,"41
Generally, megakaryocytes are not found in the peripheral blood of healthy
individuals. Some pathological megakaryocytes characterized by abnormal
nuclei, such as small megakaryocytes, lymphoid megakaryocytes, and
binucleated megakaryocytes, can be observed in patients with acute
megakaryocytic leukemia, MDS, MPN, MDS/MPN, AML and malignancies.
Megakaryocytes",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_2_leukemia.jpg,page_42_img_2_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_3_leukemia.jpg,page_42_img_3_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_4_leukemia.jpg,page_42_img_4_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_5_leukemia.jpg,page_42_img_5_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_6_leukemia.jpg,page_42_img_6_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_7_leukemia.jpg,page_42_img_7_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_8_leukemia.jpg,page_42_img_8_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_9_leukemia.jpg,page_42_img_9_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_42_img_10_leukemia.jpg,page_42_img_10_leukemia.jpg,42,Small Megakaryocytes,leukemia,Abnormal small megakaryocytes,"42
Small megakaryocytes: Some of them are similar to lymphocytes in size (i.e.
lymph-like small megakaryocytes), with a diameter of 5–8 μm. They are
typically mononucleated and anucleolate, and round or oval in shape, with
scanty, pale blue cytoplasm that may contain a variable number of violet-
red granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_43_img_3_healthy.jpg,page_43_img_3_healthy.jpg,43,Nucleated RBC,healthy,Immature red blood cells,"43
Nucleated red blood cells (nucleated erythrocytes, normoblasts,
erythroblasts) refer to red blood cells that undergo four stages, i.e.,
pronormoblasts, basophilic normoblasts, polychromatic normoblasts,and
orthochromatic normoblasts, before they develop into mature cells.
Nucleated Red Blood Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_43_img_4_healthy.jpg,page_43_img_4_healthy.jpg,43,Nucleated RBC,healthy,Immature red blood cells,"43
Nucleated red blood cells (nucleated erythrocytes, normoblasts,
erythroblasts) refer to red blood cells that undergo four stages, i.e.,
pronormoblasts, basophilic normoblasts, polychromatic normoblasts,and
orthochromatic normoblasts, before they develop into mature cells.
Nucleated Red Blood Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_43_img_5_healthy.jpg,page_43_img_5_healthy.jpg,43,Nucleated RBC,healthy,Immature red blood cells,"43
Nucleated red blood cells (nucleated erythrocytes, normoblasts,
erythroblasts) refer to red blood cells that undergo four stages, i.e.,
pronormoblasts, basophilic normoblasts, polychromatic normoblasts,and
orthochromatic normoblasts, before they develop into mature cells.
Nucleated Red Blood Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_43_img_6_healthy.jpg,page_43_img_6_healthy.jpg,43,Nucleated RBC,healthy,Immature red blood cells,"43
Nucleated red blood cells (nucleated erythrocytes, normoblasts,
erythroblasts) refer to red blood cells that undergo four stages, i.e.,
pronormoblasts, basophilic normoblasts, polychromatic normoblasts,and
orthochromatic normoblasts, before they develop into mature cells.
Nucleated Red Blood Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_43_img_7_healthy.jpg,page_43_img_7_healthy.jpg,43,Nucleated RBC,healthy,Immature red blood cells,"43
Nucleated red blood cells (nucleated erythrocytes, normoblasts,
erythroblasts) refer to red blood cells that undergo four stages, i.e.,
pronormoblasts, basophilic normoblasts, polychromatic normoblasts,and
orthochromatic normoblasts, before they develop into mature cells.
Nucleated Red Blood Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_43_img_8_healthy.jpg,page_43_img_8_healthy.jpg,43,Nucleated RBC,healthy,Immature red blood cells,"43
Nucleated red blood cells (nucleated erythrocytes, normoblasts,
erythroblasts) refer to red blood cells that undergo four stages, i.e.,
pronormoblasts, basophilic normoblasts, polychromatic normoblasts,and
orthochromatic normoblasts, before they develop into mature cells.
Nucleated Red Blood Cells",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_44_img_4_healthy.jpg,page_44_img_4_healthy.jpg,44,Nucleated RBC,healthy,Immature red blood cells,"44
The cells are generally regular, round or round-like, with verrucous
protrusions seen in pronormoblasts and basophilic normoblasts. The
nucleus is round and generally centered, and denucleation is observed in
orthochromatic normoblasts. The cytoplasm changes its color from deep
blue →blue-gray →gray-red →pale red, and contains no granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_44_img_5_healthy.jpg,page_44_img_5_healthy.jpg,44,Nucleated RBC,healthy,Immature red blood cells,"44
The cells are generally regular, round or round-like, with verrucous
protrusions seen in pronormoblasts and basophilic normoblasts. The
nucleus is round and generally centered, and denucleation is observed in
orthochromatic normoblasts. The cytoplasm changes its color from deep
blue →blue-gray →gray-red →pale red, and contains no granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_44_img_6_healthy.jpg,page_44_img_6_healthy.jpg,44,Nucleated RBC,healthy,Immature red blood cells,"44
The cells are generally regular, round or round-like, with verrucous
protrusions seen in pronormoblasts and basophilic normoblasts. The
nucleus is round and generally centered, and denucleation is observed in
orthochromatic normoblasts. The cytoplasm changes its color from deep
blue →blue-gray →gray-red →pale red, and contains no granules.",Blood Cell Atlas PDF
/content/blood_cell_dataset/images/page_44_img_7_healthy.jpg,page_44_img_7_healthy.jpg,44,Nucleated RBC,healthy,Immature red blood cells,"44
The cells are generally regular, round or round-like, with verrucous
protrusions seen in pronormoblasts and basophilic normoblasts. The
nucleus is round and generally centered, and denucleation is observed in
orthochromatic normoblasts. The cytoplasm changes its color from deep
blue →blue-gray →gray-red →pale red, and contains no granules.",Blood Cell Atlas PDF
